,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
48,1398056318192267264,1398056318192267264,1622157575000.0,2021-05-28 04:49:35,+0530,,#Notion のテキスト編集に関連するショートカットを纏めてみた。チェックボックスとかトグルとか、結構使うけどMarkdownで書くことが多く、ショートカットもなかなか定着せず迷いがちだった。これで時短して爆速で作業ができるぞ………。  https://t.co/KPSB0bl3PH,ja,['notion'],[],1083576368753852416,1083576368753852416,_ab_me_c,AB〆C(えびめし) | 雑用エンジニア,5,04,https://twitter.com/_ab_me_c/status/1398056318192267264,[],['https://pbs.twimg.com/media/E2bjoWyXMAAlUfO.jpg'],1,https://pbs.twimg.com/media/E2bjoWyXMAAlUfO.jpg,False,2,0,0,,#notion,,,,,,,[],,,,
49,1398051981621547010,1398051981621547010,1622156541000.0,2021-05-28 04:32:21,+0530,,【Notionをお使いの方に質問】 社内で同じGmailドメインの、違う部署の方をGuestとしてワークスペースに招待することってできますか？  勝手にmemberになることがあったので、何かやり方間違ってるかもです。ご存知の方がいらしたら教えていただけると嬉しいです。  #notion,ja,['notion'],[],1254554403631034369,1254554403631034369,yuki82511988,yuki☃🌨,5,04,https://twitter.com/yuki82511988/status/1398051981621547010,[],[],0,,False,0,0,0,,#notion,,,,,,,[],,,,
50,1398034141954797569,1398034141954797569,1622152288000.0,2021-05-28 03:21:28,+0530,,おはようございます！  #朝ブロ 連続投稿772日 #ブログ書け #学習 #Notion   日報ページに、タスクデータベースから引っ張ってきて標示させたタスクの終了処理についての動画説明記事ですね。  Notion 週間プランニングのしかた～終了タスクをどう処理するか  https://t.co/Pu2R8PxJlw @lyustyleより,ja,"['朝ブロ', 'ブログ書け', '学習', 'notion']",[],66709661,66709661,Lyustyle,Lyustyle@ブログ運営コーチ,5,03,https://twitter.com/Lyustyle/status/1398034141954797569,['https://lala.idea4u.net/archives/108455781'],[],0,,False,7,0,0,,#notion,,,,,,,[],,,,
51,1397981431159267338,1397981431159267338,1622139721000.0,2021-05-27 23:52:01,+0530,,Yo preguntándome cómo abrir otra página de #Notion y era sólo abrirlo por segunda vez...,es,['notion'],[],1003423745246154757,1003423745246154757,koo_bts,ᗷutter🧈karumanta⁷,4,23,https://twitter.com/koo_bts/status/1397981431159267338,[],[],0,,False,2,0,0,,#notion,,,,,,,[],,,,
52,1397961573956653058,1397961569720406019,1622134986000.0,2021-05-27 22:33:06,+0530,,"Have been using @NotionHQ for a while now. I use it for everything: - making work notes - writing PRD, Product Brief, etc - maintaining a ToDo list - even my resume It recently launched API for developers. I am waiting for integrations with calendar, zoom, etc.  #notion #notes",en,"['notion', 'notes']",[],1368982227900493825,1368982227900493825,extra1simple,Shreya,4,22,https://twitter.com/extra1simple/status/1397961573956653058,[],[],0,,False,1,1,0,,#notion,,,,,,,[],,,,
53,1397956325556908036,1397956325556908036,1622133735000.0,2021-05-27 22:12:15,+0530,,"Sex Life Notion Template #notion, @NotionHQ, #productivity  https://t.co/HtGixRyl4F",en,"['notion', 'productivity']",[],2232441,2232441,polle,Peter Olle 🕺🏻,4,22,https://twitter.com/polle/status/1397956325556908036,['https://is.gd/rlNpD2'],[],0,,False,1,0,0,,#notion,,,,,,,[],,,,
54,1397954081164087297,1397954056937562116,1622133200000.0,2021-05-27 22:03:20,+0530,,And I've moved them all to a #Notion board yesterday.,en,['notion'],[],1888872744,1888872744,lazywriterabhi,Lazy Writer | Abhijeet,4,22,https://twitter.com/lazywriterabhi/status/1397954081164087297,[],[],0,,False,2,1,0,,#notion,,,,,,,[],,,,
55,1397940910604754945,1397940910604754945,1622130060000.0,2021-05-27 21:11:00,+0530,,コミュニティ向けの #Notion  すぐに作ることができるものはレシピ化して公開することにします！ これで取り掛かりやすくなる、、という仮説。  https://t.co/KUJZ237Xfg,ja,['notion'],[],3594276265,3594276265,kotarosan_,Kotaro Izumida/地元のNoCoder/NoCodeNagasaki,4,21,https://twitter.com/kotarosan_/status/1397940910604754945,[],['https://pbs.twimg.com/media/E2Z7ex1VcAMKtx1.jpg'],1,https://pbs.twimg.com/media/E2Z7ex1VcAMKtx1.jpg,False,2,0,0,,#notion,,,,,,,[],,,,
56,1397935640109584392,1397935640109584392,1622128803000.0,2021-05-27 20:50:03,+0530,,Python Weekly - Issue 501  https://t.co/f6q7atykYJ #python #django #flask #docker #pytorch #machinelearning #datascience #deeplearning #postgresql #retool #wsgi #gunicorn #nginx #jupyter #cybersecurity #linux #kindle #notion #tkinter #azure #sonos #serverless  https://t.co/OZixEFcjxr,en,"['python', 'django', 'flask', 'docker', 'pytorch', 'machinelearning', 'datascience', 'deeplearning', 'postgresql', 'retool', 'wsgi', 'gunicorn', 'nginx', 'jupyter', 'cybersecurity', 'linux', 'kindle', 'notion', 'tkinter', 'azure', 'sonos', 'serverless']",[],373620985,373620985,PythonWeekly,Python Weekly,4,20,https://twitter.com/PythonWeekly/status/1397935640109584392,['https://buff.ly/2SAAV3S'],['https://pbs.twimg.com/media/E2Z3DeRXwAg5XXx.png'],1,https://pbs.twimg.com/media/E2Z3DeRXwAg5XXx.png,False,10,0,17,,#notion,,,,,,,[],,,,
57,1397932352165138439,1397932352165138439,1622128019000.0,2021-05-27 20:36:59,+0530,,"जब तक सत्ता का मोह नही जाएगा,  भारत के राजनेतिज्ञो में देश प्रेम नही आएगा।  #notion #musing",hi,"['notion', 'musing']",[],1165957588598611969,1165957588598611969,suhanipratap139,Suhani Pratap Singh,4,20,https://twitter.com/suhanipratap139/status/1397932352165138439,[],[],0,,False,23,3,3,,#notion,,,,,,,[],,,,
58,1397916691149905920,1397916691149905920,1622124285000.0,2021-05-27 19:34:45,+0530,,"After some technical difficulties, my notion-site is finally out. I can now publish something super quick and easy and it's all free !! So grateful that I'm fine with going into technical things and I have someone to reach out for help 😁   #notion @notionhq #notionsite  https://t.co/W8YCQ57fhH",en,"['notion', 'notionsite']",[],1346174633049948161,1346174633049948161,ccy05327,Cynthia,4,19,https://twitter.com/ccy05327/status/1397916691149905920,[],['https://pbs.twimg.com/media/E2Zl0ikVIAwVKMs.jpg'],1,https://pbs.twimg.com/media/E2Zl0ikVIAwVKMs.jpg,False,1,0,0,,#notion,,,,,,,[],,,,
59,1397897248122359811,1397896687834730498,1622119650000.0,2021-05-27 18:17:30,+0530,,ポモドーロ記録も↑のテンプレにテーブルを追加して一緒のシートにしちゃってます。 フラットでかわいいなあ #notion わくわく  https://t.co/F3h5bTKAl4,ja,['notion'],[],986914882049032192,986914882049032192,hinauyueri,雛愛ゆえり🚬俺と寝ろ連載中🔔イタ彼完結,4,18,https://twitter.com/hinauyueri/status/1397897248122359811,[],['https://pbs.twimg.com/media/E2ZT029UcAY9brj.png'],1,https://pbs.twimg.com/media/E2ZT029UcAY9brj.png,False,1,0,0,,#notion,,,,,,,[],,,,
60,1397893500385984513,1397667878053113856,1622118756000.0,2021-05-27 18:02:36,+0530,,いろいろあって、やろうと思っていたことができず😭 明日も残業っぽいけど、なんとか乗り切ろう❗️ では、おやすみなさーい(˘ω˘)  #今日の積み上げ  ✅#ブログ ❎#Notion ✅#勉強,ja,"['今日の積み上げ', 'ブログ', 'notion', '勉強']",[],369917203,369917203,z02n05,ぞの@アクティブな会社員,4,18,https://twitter.com/z02n05/status/1397893500385984513,[],[],0,,False,11,0,0,,#notion,,,,,,,[],,,,
61,1397892965352185857,1397892965352185857,1622118629000.0,2021-05-27 18:00:29,+0530,,#Notion で日記用のテンプレを作成しました。 色々足りてないとこあるけど、日記をやりつつ改善していきます☺️  https://t.co/9bTe8hobT5,ja,['notion'],[],1256003878589353984,1256003878589353984,micco_catlike,みっこー@効率化×NoCode,4,18,https://twitter.com/micco_catlike/status/1397892965352185857,[],['https://pbs.twimg.com/media/E2ZQFplVoAgrUE3.jpg'],1,https://pbs.twimg.com/media/E2ZQFplVoAgrUE3.jpg,False,3,0,0,,#notion,,,,,,,[],,,,
62,1397886828116688908,1397886828116688908,1622117165000.0,2021-05-27 17:36:05,+0530,,heise+ | Via Browser und App: Schreiben und Informationen organisieren mit Notion  https://t.co/5Bu9RKOZrr #heiseplus #Notion,de,"['heiseplus', 'notion']",[],3197921,3197921,heiseonline,heise online,4,17,https://twitter.com/heiseonline/status/1397886828116688908,['https://www.heise.de/ratgeber/Via-Browser-und-App-Schreiben-und-Informationen-organisieren-mit-Notion-6050952.html'],[],0,,False,2,0,0,,#notion,,,,,,,[],,,,
63,1397885831369560069,1397885831369560069,1622116928000.0,2021-05-27 17:32:08,+0530,,YouTubeでの解説動画を見ながらかれこれ2時間程Notionの使い方とかを調べていたのですが、面白い😳✨  そして使いやすいし見やすくて管理しやすい😳😳✨  なんか無駄に自分の欲しいものリストとかまでも作りたくなってしまうw  #Notion,ja,['notion'],[],1365666215717298178,1365666215717298178,merosu_web,ググれメロス@web制作×Uber配達員,4,17,https://twitter.com/merosu_web/status/1397885831369560069,[],[],0,,False,3,0,0,,#notion,,,,,,,[],,,,
64,1397848992436817924,1397848992436817924,1622108145000.0,2021-05-27 15:05:45,+0530,,ちょいと今日の夜はNotionいじってみます🤔 ふと思ったやりたい事  ✅筋トレ ✅瞑想 ✅Notion  以上！ web制作とかデザインへの取り組みも大事だけど、それ以上に健康が大事なので何か取り組みを考えよう！  #フリーランス #働き方 #生き方 #Notion,ja,"['フリーランス', '働き方', '生き方', 'notion']",[],1365666215717298178,1365666215717298178,merosu_web,ググれメロス@web制作×Uber配達員,4,15,https://twitter.com/merosu_web/status/1397848992436817924,[],[],0,,False,5,0,0,,#notion,,,,,,,[],,,,
65,1397838240812396549,1397838240812396549,1622105581000.0,2021-05-27 14:23:01,+0530,,久々の Notion 解説です。Gallery view の Preview として Files &amp; media の属性が表示できることって、なかなか気づかないので記事にしてみました。  https://t.co/P80lY9YJo7 #notion #まいにちnotion,ja,"['notion', 'まいにちnotion']",[],6099002,6099002,hkob,hkob,4,14,https://twitter.com/hkob/status/1397838240812396549,['https://hkob.hatenablog.com/entry/2021/05/27/173000'],[],0,,False,2,0,0,,#notion,,,,,,,[],,,,
66,1397779980692582404,1397779980692582404,1622091691000.0,2021-05-27 10:31:31,+0530,,Notionでの就活情報管理こんな感じでやってる。 #Notion #わたしのNotion #就活情報管理  https://t.co/VW9kZ9jxJR,ja,"['notion', 'わたしのnotion', '就活情報管理']",[],1253640443671109633,1253640443671109633,usataro_23,ゴッホちゃん@23卒,4,10,https://twitter.com/usataro_23/status/1397779980692582404,[],['https://pbs.twimg.com/media/E2XpGGrUcAI1fjJ.jpg'],1,https://pbs.twimg.com/media/E2XpGGrUcAI1fjJ.jpg,False,7,1,2,,#notion,,,,,,,[],,,,
67,1397774989370220544,1397774989370220544,1622090501000.0,2021-05-27 10:11:41,+0530,,"Notion Evolution Templates and Videos #notion, @NotionHQ, #productivity  https://t.co/kRWHLfFAgg",en,"['notion', 'productivity']",[],2232441,2232441,polle,Peter Olle 🕺🏻,4,10,https://twitter.com/polle/status/1397774989370220544,['https://is.gd/FEkAwP'],[],0,,False,2,0,0,,#notion,,,,,,,[],,,,
68,1397709695238885378,1397709695238885378,1622074934000.0,2021-05-27 05:52:14,+0530,,おはようございます！ 朝からコミュニティ向けの #notion 更新中。,ja,['notion'],[],3594276265,3594276265,kotarosan_,Kotaro Izumida/地元のNoCoder/NoCodeNagasaki,4,05,https://twitter.com/kotarosan_/status/1397709695238885378,[],[],0,,False,6,0,0,,#notion,,,,,,,[],,,,
69,1397691333951639555,1397691333951639555,1622070556000.0,2021-05-27 04:39:16,+0530,,自分の操作ミスでとある #Notion ページ（作業1時間分）を誰もアクセスできない亜空間に飛ばしてしまったのだけど、ダメ元でサポートに問い合わせたらCS環境が神がかっててただただ惚れ直した💐  ・アプリ/ブラウザ同期のCSチャット ・設定からワークスペースの操作閲覧権限をサポートに許可する機能,ja,['notion'],[],2968609944,2968609944,shiratoriyurie,スワン@Designship Do,4,04,https://twitter.com/shiratoriyurie/status/1397691333951639555,[],[],0,,False,36,2,2,,#notion,,,,,,,[],,,,
70,1397684722466177027,1397684722466177027,1622068980000.0,2021-05-27 04:13:00,+0530,,その手順書かきながら 読み手（使い手）が理解することが大事なんだから、 自由に使えるSandBoxが必要かなと。 #Notion 扱いながら思い浮かびました。,ja,['notion'],[],1307353130724503552,1307353130724503552,1stMinos,みのしましんいち＠IT×何かで価値を生み出す,4,04,https://twitter.com/1stMinos/status/1397684722466177027,[],[],0,,False,1,0,0,,#notion,,,,,,,[],,,,
71,1397674880158609418,1397674880158609418,1622066633000.0,2021-05-27 03:33:53,+0530,,Alguno usa #Notion ? como gestionan sus días!! Soy nuevo y veo que es muy amplia la plataforma. Que tips me dan?,es,['notion'],[],167849762,167849762,_salomonsanchez,Salomón Sánchez,4,03,https://twitter.com/_salomonsanchez/status/1397674880158609418,[],[],0,,False,3,3,0,,#notion,,,,,,,[],,,,
72,1397667878053113856,1397667878053113856,1622064964000.0,2021-05-27 03:06:04,+0530,,おはようございます☀️ 昨日は、動物園やオシャレカフェに行って、 久しぶりにカップルっぽいことができました🐿 皆既月食が見れなかったのは残念だけど、気力回復です👍  #今日の積み上げ  □#ブログ □#Notion □#勉強  #朝活 #ツイ自 #早起きチャレンジ  https://t.co/pMQIgopMAv,ja,"['今日の積み上げ', 'ブログ', 'notion', '勉強', '朝活', 'ツイ自', '早起きチャレンジ']",[],369917203,369917203,z02n05,ぞの@アクティブな会社員,4,03,https://twitter.com/z02n05/status/1397667878053113856,[],['https://pbs.twimg.com/media/E2WDflUVgAQ1Lcy.jpg'],1,https://pbs.twimg.com/media/E2WDflUVgAQ1Lcy.jpg,False,23,1,0,,#notion,,,,,,,[],,,,
73,1397640934372872192,1397640934372872192,1622058540000.0,2021-05-27 01:19:00,+0530,,¡Usuarios de #Notion! Conecte más de 200 aplicaciones con @automate  @NotionEspa   https://t.co/hSQN0klE19,es,['notion'],[],3179050856,3179050856,automate,Automate.io,4,01,https://twitter.com/automate/status/1397640934372872192,['https://automate.io/integration/notion'],[],0,,False,3,0,0,,#notion,,,,,,,[],,,,
74,1397640430649446402,1397640430649446402,1622058420000.0,2021-05-27 01:17:00,+0530,,Utilisateurs #Notion! Connectez plus de 200 applications avec @automate @NotionFrance   https://t.co/hSQN0k42Cz,fr,['notion'],[],3179050856,3179050856,automate,Automate.io,4,01,https://twitter.com/automate/status/1397640430649446402,['https://automate.io/integration/notion'],[],0,,False,3,0,1,,#notion,,,,,,,[],,,,
75,1397638208230502402,1397638208230502402,1622057890000.0,2021-05-27 01:08:10,+0530,,Así de rápido llegamos a la última semana de inscripción para el segundo taller de #Notion en Perú. 🙌🏼  Dictado por: @pathrosmanay Fecha: sábado 29 de mayo Hora: 6:00 p.m. (Hora Perú) Link:  https://t.co/5BLPNQqNtq  @NotionEspa @NotionHQ @prodactive_co  https://t.co/vplIU2E2Iq,es,['notion'],[],316215364,316215364,Josec_et,🇵🇪 Josecarlos Escobar,4,01,https://twitter.com/Josec_et/status/1397638208230502402,['http://bit.ly/TallerNotionCRM'],['https://pbs.twimg.com/media/E2VoiUcXoAUzm7S.jpg'],1,https://pbs.twimg.com/media/E2VoiUcXoAUzm7S.jpg,False,2,0,0,,#notion,,,,,,,[],,,,
76,1397632901748039684,1397632901748039684,1622056625000.0,2021-05-27 00:47:05,+0530,,✨Neuer Post aufm Blog✨  So nutze ich #Notion als Projektmanagement-Tool:  🗯  https://t.co/xAwNoP1AYd  https://t.co/x8NSsUhhHj,de,['notion'],[],1296139161976672259,1296139161976672259,jenni_works,Jenni 🧋👀,4,00,https://twitter.com/jenni_works/status/1397632901748039684,['https://www.jenni.works/projektmanagement-mit-notion'],['https://pbs.twimg.com/media/E2VjsG0XIAwr2NK.jpg'],1,https://pbs.twimg.com/media/E2VjsG0XIAwr2NK.jpg,False,5,0,1,,#notion,,,,,,,[],,,,
77,1397629985867714560,1397629985867714560,1622055929000.0,2021-05-27 00:35:29,+0530,,🌺おはようございます🌺  #今日の積み上げ  ✅ #ロゴ ✅ #Twitterヘッダー ✅ #チラシ ✅ #zoom トーク @marikoneeesan  ✅ #朝もくサロン ✅ #忍者マーケ ✅ #デイトラ   今日は仕事に専念🔥 タスク管理には #notion を使っているのですが notionももっと使いこなせるようになりたいなあ🤔  https://t.co/IUyElo0JCk,ja,"['今日の積み上げ', 'ロゴ', 'twitterヘッダー', 'チラシ', 'zoom', '朝もくサロン', '忍者マーケ', 'デイトラ', 'notion']",[],1259103599851761665,1259103599851761665,anchan1315,あん🌺デザイナー&デザイン講師,4,00,https://twitter.com/anchan1315/status/1397629985867714560,[],['https://pbs.twimg.com/media/E2Vg9MVVoAM2fA_.jpg'],1,https://pbs.twimg.com/media/E2Vg9MVVoAM2fA_.jpg,False,46,2,0,,#notion,,,,,,,[],,,,
78,1397628640335179778,1397628640335179778,1622055609000.0,2021-05-27 00:30:09,+0530,,notion-sdk-py - A simple and easy to use client for the Notion API.   https://t.co/AZxKvqqPE4 #Python #Notion #API  https://t.co/iWXkMu51yy,en,"['python', 'notion', 'api']",[],373620985,373620985,PythonWeekly,Python Weekly,4,00,https://twitter.com/PythonWeekly/status/1397628640335179778,['https://buff.ly/3yxtDhI'],['https://pbs.twimg.com/media/E2Vf1vFWUAod6D_.jpg'],1,https://pbs.twimg.com/media/E2Vf1vFWUAod6D_.jpg,False,15,0,3,,#notion,,,,,,,[],,,,
79,1397599207263924228,1397599207263924228,1622048591000.0,2021-05-26 22:33:11,+0530,,"【Indify使い込んでみた感想】  ・設定を変えるには公式サイトにとんで変える必要があり、結構面倒  ➡️ 頻繁に変更したくなるウィジェット(ギャラリー,  URLボタン)は向いてないかも。  ・逆に言えば、1回設定すればずっと使えるウィジェット(時計,  天気)は向いている。  #Notion #Indify",ja,"['notion', 'indify']",[],1364523913716273162,1364523913716273162,9aZrrv2T0IE188C,たけのこ,3,22,https://twitter.com/9aZrrv2T0IE188C/status/1397599207263924228,[],[],0,,False,1,1,0,,#notion,,,,,,,[],,,,
80,1397585204412174340,1397585204412174340,1622045253000.0,2021-05-26 21:37:33,+0530,,「HTML &amp; CSS 道場コース 初級編」コースを修了しました！  昨日から結構ハイペースで進められた！明日、明後日は時間があるからもっとできそう！今めっちゃ楽しい！ #プログラミング初心者 #プログラミング初心者と繋がりたい #プログラミング #Progate #Notion,ja,"['プログラミング初心者', 'プログラミング初心者と繋がりたい', 'プログラミング', 'progate', 'notion']",[],1391424321201967104,1391424321201967104,Yorimichi_note,Yorimichi,3,21,https://twitter.com/Yorimichi_note/status/1397585204412174340,[],[],0,,False,59,0,0,,#notion,,,,,,,[],,,,
81,1397584560699830272,1397584560699830272,1622045099000.0,2021-05-26 21:34:59,+0530,,LINE系のツールが主に使っていた。やっぱり面白い。 notionも動画見ながら知識を深めます。土曜日までに課題を終わらせる。頑張るぞ！  36/100 #ヒャクニチノーコード #notion,ja,"['ヒャクニチノーコード', 'notion']",[],165422090,165422090,takatakataka888,脱福祉系男子/パレオダイエット中,3,21,https://twitter.com/takatakataka888/status/1397584560699830272,[],[],0,,False,3,1,0,,#notion,,,,,,,[],,,,
82,1397583919483133954,1397583919483133954,1622044946000.0,2021-05-26 21:32:26,+0530,,"I had to use #excel for the first time in a decade, instead of #googlesheets or #notion, and it is literally one of the worst experiences I've had.",en,"['excel', 'googlesheets', 'notion']",[],872914095321645056,872914095321645056,polyinnovator,Dustin Miller | POLYINNOVATOR ⚙️,3,21,https://twitter.com/polyinnovator/status/1397583919483133954,[],[],0,,False,3,2,0,,#notion,,,,,,,[],,,,
83,1397574488967901186,1397574488967901186,1622042698000.0,2021-05-26 20:54:58,+0530,,"Notionでウィジェットを作れる""Indify""というサービスいいですね。  Googleカレンダー埋め込みは有料版でないと厳しいですが、無料版でも素敵なウィジェットがたくさんあります。  #Notion #Indify",ja,"['notion', 'indify']",[],1364523913716273162,1364523913716273162,9aZrrv2T0IE188C,たけのこ,3,20,https://twitter.com/9aZrrv2T0IE188C/status/1397574488967901186,[],[],0,,False,1,0,0,,#notion,,,,,,,[],,,,
84,1397573385958404105,1397573385958404105,1622042435000.0,2021-05-26 20:50:35,+0530,,"For anyone that uses #notion, @mariepoulin created a great weekly agenda. I use this basic layout for all my work and personal project tasks. It's simple and easy to use. I highly recommend this!   https://t.co/U1NJwFQxLA  https://t.co/5uk9ZYrVyr",en,['notion'],[],16715000,16715000,mindsize,Asher,3,20,https://twitter.com/mindsize/status/1397573385958404105,['https://www.notion.so/Weekly-agenda-9e197cdf88dc4d3abf798b999ebce40a'],['https://pbs.twimg.com/media/E2Us0dBWYAQJPmM.jpg'],1,https://pbs.twimg.com/media/E2Us0dBWYAQJPmM.jpg,False,1,0,0,,#notion,,,,,,,[],,,,
85,1397568635145646080,1397568635145646080,1622041302000.0,2021-05-26 20:31:42,+0530,,明日の朝はnotion APIのwebinar 。 ちゃんと起きて、ちゃんと理解するぞ〜！ #Notion,ja,['notion'],[],3397001892,3397001892,GGoroyam,Goro YAMASHITA,3,20,https://twitter.com/GGoroyam/status/1397568635145646080,[],[],0,,False,5,0,0,,#notion,,,,,,,[],,,,
86,1397567792061325314,1397567792061325314,1622041101000.0,2021-05-26 20:28:21,+0530,,"Notion is the Marie Kondo of organization apps - the all-in-one workspace - ""As I find myself writing this article on Notion, I become aware of how important this tool is in my daily life.""   @NotionHQ  #notionapp #notion #organization #blog  https://t.co/e0j3n4SsQw",en,"['notionapp', 'notion', 'organization', 'blog']",[],1371469271377776640,1371469271377776640,thsundaysbrunch,The Sunday’s Brunch,3,20,https://twitter.com/thsundaysbrunch/status/1397567792061325314,[],['https://pbs.twimg.com/tweet_video_thumb/E2UoftYXoAId-Qu.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E2UoftYXoAId-Qu.jpg,False,3,0,0,,#notion,,,,,,,[],,,,
87,1397567285296959491,1397567285296959491,1622040981000.0,2021-05-26 20:26:21,+0530,, https://t.co/q4pPvxvqQS お、#laravel で #Notion を使えるプラグイン,ja,"['laravel', 'notion']",[],107319244,107319244,yoshihiko_k,熊倉 佳彦,3,20,https://twitter.com/yoshihiko_k/status/1397567285296959491,['https://5amco.de/docs/0.3.0'],[],0,,False,3,0,0,,#notion,,,,,,,[],,,,
88,1397550859928539136,1397550859928539136,1622037064000.0,2021-05-26 19:21:04,+0530,,30分掛けて動画で学んだ内容が1ページに纏められてました😭  凄い助かるけど、もっと早く会いたかった😑  #Notion  【効率化】Notionで使えるマークダウンとショートカットまとめ  https://t.co/EY5yiz8E4Y @hiroggchiiから,ja,['notion'],[],1256003878589353984,1256003878589353984,micco_catlike,みっこー@効率化×NoCode,3,19,https://twitter.com/micco_catlike/status/1397550859928539136,['https://hirogg.com/notion-shortcut'],[],0,,False,5,0,0,,#notion,,,,,,,[],,,,
89,1397550813724168192,1396963591467716609,1622037053000.0,2021-05-26 19:20:53,+0530,,@yangetze @telegram @NotionEspa Quizás se pueda hacer algo. En  https://t.co/BgzZSbLWNG ya contamos con varios creadores de contenidos y vídeos explicando integraciones de #Notion con otras plataformas usando la #API,es,"['notion', 'api']",[],602056101,602056101,yusespalf,Yusniel E. Alfonso,3,19,https://twitter.com/yusespalf/status/1397550813724168192,['https://t.me/NotionEsp'],[],0,,False,1,1,0,,#notion,,,,,,,"[{'screen_name': 'yangetze', 'name': 'Yangetze', 'id': '66575727'}, {'screen_name': 'telegram', 'name': 'Telegram Messenger', 'id': '1689053928'}, {'screen_name': 'NotionEspa', 'name': 'Notion en Español', 'id': '1292733980991725569'}]",,,,
90,1397549037687955462,1397549037687955462,1622036630000.0,2021-05-26 19:13:50,+0530,,Notionのテンプレート複製して使おうと思ったらリレーションとロールアップとフォーミュラの部分が理解しきれず使いこなせない時こんな顔になりますよね？ #notion  https://t.co/u0iQ1HPSJa,ja,['notion'],[],1223189775617646592,1223189775617646592,shodaiiiiii,❛ shodai ❜,3,19,https://twitter.com/shodaiiiiii/status/1397549037687955462,[],['https://pbs.twimg.com/media/E2UXcWPVUAESoSf.jpg'],1,https://pbs.twimg.com/media/E2UXcWPVUAESoSf.jpg,False,4,1,0,,#notion,,,,,,,[],,,,
91,1397547393545949185,1397547393545949185,1622036238000.0,2021-05-26 19:07:18,+0530,,#Notion.で日記を作る際に参考になる記事見つけました😆  データベースに関することは載ってないですが、どうやって日記を書く仕組みを作れるか分かってとても助かりました😊   https://t.co/gPVoFuM56N,ja,['notion'],[],1256003878589353984,1256003878589353984,micco_catlike,みっこー@効率化×NoCode,3,19,https://twitter.com/micco_catlike/status/1397547393545949185,['https://biz-notion.northsand.co.jp/soft/9yia5ked7dq5dkfk8xr7rxxylahdxz'],[],0,,False,3,0,0,,#notion,,,,,,,[],,,,
92,1397547249761230855,1397547249761230855,1622036204000.0,2021-05-26 19:06:44,+0530,,"I guess I'm going to use @NotionHQ most often now.  Thanks, @iamjaybabe for the links you shared, it helped me understand a little bit.  Using #notion on mobile is kinda limited but still awesome!",en,['notion'],[],1032897980,1032897980,taz249x,Saleh,3,19,https://twitter.com/taz249x/status/1397547249761230855,[],[],0,,False,1,1,0,,#notion,,,,,,,[],,,,
93,1397521899572322309,1397521899572322309,1622030160000.0,2021-05-26 17:26:00,+0530,,#Notion 用户！ 使用 @automate 连接200多个应用程序 @NotionTaiwan   https://t.co/hSQN0klE19,zh,['notion'],[],3179050856,3179050856,automate,Automate.io,3,17,https://twitter.com/automate/status/1397521899572322309,['https://automate.io/integration/notion'],[],0,,False,2,0,1,,#notion,,,,,,,[],,,,
94,1397514206136586240,1397514206136586240,1622028325000.0,2021-05-26 16:55:25,+0530,,参考にして設定してみた。Apple Watchから音声入力でNotionにメモできるの快適。最高。 #notion #applewatch,ja,"['notion', 'applewatch']",[],98051580,98051580,kee_nao,なおべえ,3,16,https://twitter.com/kee_nao/status/1397514206136586240,[],[],0,,False,1,0,0,https://twitter.com/m_cre/status/1394659837816963074,#notion,,,,,,,[],,,,
95,1397512117654224898,1397511796307599360,1622027828000.0,2021-05-26 16:47:08,+0530,,最初に覚えてよかったと思う事  ・ショートカットを知る  https://t.co/3u0aQ1MTfg  ・２カラム・３カラムを作る方法  https://t.co/aWsbtIxQli… 横並びにする方法です  ・リンクドデータベースを理解する  https://t.co/H890znXyuf 作ったデータをどのページからでも呼び出せる🌸  #notiontwt #notion,ja,"['notiontwt', 'notion']",[],1278328314562662408,1278328314562662408,sunny_3sun,ちよ/デザイナーに憧れてる人💻,3,16,https://twitter.com/sunny_3sun/status/1397512117654224898,"['http://gakustudy.com/notion_04/', 'http://note.com/quqjp/n/nc2b79', 'http://seleck.cc/1456']",[],0,,False,1,0,0,,#notion,,,,,,,[],,,,
96,1397511796307599360,1397511796307599360,1622027751000.0,2021-05-26 16:45:51,+0530,,【Notionを使ってみたい　or  挫折した方にオススメ動画①】  挫折しかけた私を救ってくれたのが 平岡さん(@yuta_hiraoka ）の こちらの動画です💁‍♀️  ・Notionの基本的な使い方～ 活用方法が４部構成になっていて 説明がわかりやすい・・!🗒   https://t.co/XFUHff27hJ  #notion #notiontwt,ja,"['notion', 'notiontwt']",[],1278328314562662408,1278328314562662408,sunny_3sun,ちよ/デザイナーに憧れてる人💻,3,16,https://twitter.com/sunny_3sun/status/1397511796307599360,['https://youtu.be/q84uFOpJ440'],[],0,,False,4,1,0,,#notion,,,,,,,[],,,,
